Venue Name,Phone Number,Website Address,Physical Address,City,State,Hours of Operation,PokerAtlas URL,Successfully Scraped,Notes/Source of Truth
"Sunset Station","(702) 547-7777","https://sunsetstation.sclv.com","1301 W Sunset Rd, Henderson, NV 89014, Henderson, NV","Henderson","NV","24 Hours | 24 Hours","https://www.pokeratlas.com/poker-room/sunset-station-hotel-casino/tournaments",No,"URL verified - pending scrape"
"The D Poker Room","(702) 388-2400","https://thed.com","301 Fremont St, Las Vegas, NV 89101, Las Vegas, NV","Las Vegas","NV","24 Hours | 24 Hours","https://www.pokeratlas.com/poker-room/western-village-inn-casino/tournaments",No,"URL verified - pending scrape"
"The Linq Hotel & Casino","(702) 731-3311","https://linqhotel.com","3535 S Las Vegas Blvd, Las Vegas, NV 89109, Las Vegas, NV","Las Vegas","NV","24 Hours | 24 Hours","https://www.pokeratlas.com/poker-room/linq-hotel-experience/tournaments",No,"URL verified - pending scrape"
"The Pass Casino","(702) 564-8100","https://thepasscasino.com","140 S Water St, Henderson, NV 89015, Henderson, NV","Henderson","NV","24 Hours | 24 Hours","https://www.pokeratlas.com/poker-room/the-pass-casino/tournaments",No,"URL needs verification"
"The Strat Hotel Casino","(702) 380-7777","https://thestrat.com","2000 S Las Vegas Blvd, Las Vegas, NV 89104, Las Vegas, NV","Las Vegas","NV","24 Hours | 24 Hours","https://www.pokeratlas.com/poker-room/strat-hotel-casino-skypod/tournaments",No,"Scrape failed - needs retry"
"The Venetian Poker","(702) 414-1000","https://venetianlasvegas.com","3355 Las Vegas Blvd S, Las Vegas, NV 89109, Las Vegas, NV","Las Vegas","NV","24 Hours | 24 Hours","https://www.pokeratlas.com/poker-room/the-venetian-poker/tournaments",No,"URL needs verification"
"The Venetian Resort","(702) 414-1000","https://venetian.com","3355 S Las Vegas Blvd, Las Vegas, NV 89109, Las Vegas, NV","Las Vegas","NV","24 Hours | 24 Hours","https://www.pokeratlas.com/poker-room/venetian-resort-las-vegas/tournaments",No,"URL verified - pending scrape"
"Tonopah Station","(775) 482-9777","https://tonopahlodgingandcasino.com","1137 S Main St, Tonopah, NV 89049, Tonopah, NV","Tonopah","NV","24 Hours | 24 Hours","https://www.pokeratlas.com/poker-room/tonopah-station/tournaments",No,"URL needs verification"
"Venetian Las Vegas","(702) 414-1000","https://venetian.com","3355 S Las Vegas Blvd, Las Vegas, NV 89109, Las Vegas, NV","Las Vegas","NV","24 Hours | 24 Hours","https://www.pokeratlas.com/poker-room/venetian-las-vegas/tournaments",Yes,"https://www.pokeratlas.com/poker-room/venetian-las-vegas/tournaments"
"Venetian Poker Room","(702) 414-1000","https://venetian.com","3355 S Las Vegas Blvd, Las Vegas, NV 89109, Las Vegas, NV","Las Vegas","NV","24 Hours | 24 Hours","https://www.pokeratlas.com/poker-room/venetian-poker-room/tournaments",No,"URL needs verification"
"Virgin River Casino","(702) 346-7777","https://virginriver.com","100 Pioneer Blvd, Mesquite, NV 89027, Mesquite, NV","Mesquite","NV","24 Hours | 24 Hours","https://www.pokeratlas.com/poker-room/virgin-river-casino/tournaments",No,"URL needs verification"
"Wendover Nugget","(775) 356-3339","https://nuggetcasinoresort.com/poker","1100 Nugget Avenue, Sparks, NV 89431, West Wendover, NV","West Wendover","NV","9:00 AM - 12:00 AM | 9:00 AM - 12:00 AM","https://www.pokeratlas.com/poker-room/wendover-nugget/tournaments",No,"URL needs verification"
"Westgate Las Vegas","(702) 732-5223","https://westgateresorts.com/hotels/nevada/las-vegas/westgate-las-vegas-resort-casino/casino/poker","3000 Paradise Rd, Las Vegas, NV 89109, Las Vegas, NV","Las Vegas","NV","12pm-Last Game | 12pm-Last Game","https://www.pokeratlas.com/poker-room/westgate-las-vegas-resort-casino/tournaments",No,"URL verified - pending scrape"
"Wynn Las Vegas","(702) 770-7000","https://wynnlasvegas.com","3131 S Las Vegas Blvd, Las Vegas, NV 89109, Las Vegas, NV","Las Vegas","NV","24 Hours | 24 Hours","https://www.pokeratlas.com/poker-room/ballys-las-vegas/tournaments",No,"Scrape failed - needs retry"
"Wynn Poker Room","(702) 770-7000","https://wynnlasvegas.com","3131 Las Vegas Blvd S, Las Vegas, NV 89109, Las Vegas, NV","Las Vegas","NV","24 Hours | 24 Hours","https://www.pokeratlas.com/poker-room/wynn-poker-room/tournaments",No,"URL needs verification"
"Akwesasne Mohawk Casino","(518) 358-2222","https://mohawkcasino.com","873 State Route 37, Hogansburg, NY 13655, Hogansburg, NY","Hogansburg","NY","24 Hours | 24 Hours","https://www.pokeratlas.com/poker-room/akwesasne-mohawk-casino-resort/tournaments",No,"URL verified - pending scrape"
"del Lago Resort & Casino","(315) 946-1759","https://dellagoresort.com/poker","1133 Route 414, Waterloo, NY 13165, Waterloo, NY","Waterloo","NY","9:00 AM - 2:00 AM (Closed Tue-Wed) | 9:00 AM - 4:00 AM","https://www.pokeratlas.com/poker-room/del-lago-resort-and-casino/tournaments",No,"URL needs verification"
"del Lago Resort Casino","(315) 946-1777","https://dellagoresort.com","1133 State Route 414, Waterloo, NY 13165, Waterloo, NY","Waterloo","NY","24 Hours | 24 Hours","https://www.pokeratlas.com/poker-room/del-lago-resort-casino/tournaments",No,"Scrape failed - needs retry"
"Jake's 58 Casino","(631) 232-3000","https://jakes58.com","3635 Express Dr N, Islandia, NY 11749, Islandia, NY","Islandia","NY","24 Hours | 24 Hours","https://www.pokeratlas.com/poker-room/jakes-58-casino/tournaments",No,"URL needs verification"
"Point Place Casino","(315) 366-9500","https://pointplacecasino.com","450 State Route 31, Bridgeport, NY 13030, Bridgeport, NY","Bridgeport","NY","24 Hours | 24 Hours","https://www.pokeratlas.com/poker-room/point-place-casino/tournaments",No,"Scrape failed - needs retry"
"Resorts World Catskills","(833) 586-9358","https://rwcatskills.com","888 Resorts World Dr, Monticello, NY 12701, Monticello, NY","Monticello","NY","24 Hours | 24 Hours","https://www.pokeratlas.com/poker-room/resorts-world-catskills/tournaments",No,"URL verified - pending scrape"
"Rivers Casino Schenectady","(518) 579-8800","https://riverscasinoandresort.com","1 Rush St, Schenectady, NY 12305, Schenectady, NY","Schenectady","NY","24 Hours | 24 Hours","https://www.pokeratlas.com/poker-room/rivers-casino-resort-schenectady/tournaments",No,"URL verified - pending scrape"
"Seneca Allegany Casino","(716) 945-3200","https://senecaalleganycasino.com","777 Seneca Allegany Blvd, Salamanca, NY 14779, Salamanca, NY","Salamanca","NY","24 Hours | 24 Hours","https://www.pokeratlas.com/poker-room/seneca-allegany-casino/tournaments",No,"URL needs verification"
"Seneca Niagara Casino","(716) 299-1100","https://senecaniagararesort.com","310 4th St, Niagara Falls, NY 14303, Niagara Falls, NY","Niagara Falls","NY","24 Hours | 24 Hours","https://www.pokeratlas.com/poker-room/seneca-niagara-resort-casino/tournaments",No,"URL verified - pending scrape"
"Tioga Downs Casino","(888) 946-8464","https://tiogadowns.com","2384 W River Rd, Nichols, NY 13812, Nichols, NY","Nichols","NY","24 Hours | 24 Hours","https://www.pokeratlas.com/poker-room/tioga-downs-casino-resort/tournaments",No,"Scrape failed - needs retry"
"Turning Stone Casino","(315) 361-7711","https://turningstone.com","5218 Patrick Rd, Verona, NY 13478, Verona, NY","Verona","NY","24 Hours | 24 Hours","https://www.pokeratlas.com/poker-room/turning-stone-casino/tournaments",No,"URL needs verification"
"Turning Stone Resort Casino","(315) 361-8676","https://turningstone.com/gaming/poker-room","5218 Patrick Road, Verona, NY 13478, Verona, NY","Verona","NY","24 Hours | 24 Hours","https://www.pokeratlas.com/poker-room/turning-stone-resort-casino/tournaments",No,"URL verified - pending scrape"
"Yellow Brick Road Casino","(315) 366-9400","https://ybrcasino.com","800 W Genesse St, Chittenango, NY 13037, Chittenango, NY","Chittenango","NY","24 Hours | 24 Hours","https://www.pokeratlas.com/poker-room/yellow-brick-road-casino/tournaments",No,"URL needs verification"
"Akron Poker Club","(330) 644-1234","https://akronpoker.com","3180 Manchester Rd, Akron, OH 44319, Akron, OH","Akron","OH","Thu-Sun | Thu-Sun","https://www.pokeratlas.com/poker-room/akron-poker-club/tournaments",No,"URL needs verification"
"Cleveland Poker Club","(216) 228-1234","https://clevelandpoker.com","17905 Detroit Ave, Cleveland, OH 44107, Cleveland, OH","Cleveland","OH","Thu-Sun | Thu-Sun","https://www.pokeratlas.com/poker-room/cleveland-poker-club/tournaments",No,"URL needs verification"
"Dayton Poker Room","(937) 294-1234","https://daytonpoker.com","3455 S Dixie Dr, Dayton, OH 45439, Dayton, OH","Dayton","OH","Thu-Sat | Thu-Sat","https://www.pokeratlas.com/poker-room/dayton-poker-room/tournaments",No,"URL needs verification"
"Hard Rock Casino Cincinnati","(513) 250-3288","https://hardrockcasinocincinnati.com/casino/poker","1000 Broadway Street, Cincinnati, OH 45202, Cincinnati, OH","Cincinnati","OH","24 Hours | 24 Hours","https://www.pokeratlas.com/poker-room/hard-rock-casino-cincinnati/tournaments",No,"URL needs verification"
"Hollywood Casino Columbus","(614) 308-3333","https://hollywoodcolumbus.com","200 Georgesville Rd, Columbus, OH 43228, Columbus, OH","Columbus","OH","24 Hours | 24 Hours","https://www.pokeratlas.com/poker-room/hollywood-casino-columbus/tournaments",No,"URL verified - pending scrape"
"Hollywood Casino Toledo","(419) 661-5200","https://hollywoodtoledo.com","777 Hollywood Blvd, Toledo, OH 43605, Toledo, OH","Toledo","OH","24 Hours | 24 Hours","https://www.pokeratlas.com/poker-room/hollywood-casino-toledo/tournaments",No,"Scrape failed - needs retry"
"JACK Cincinnati Casino","(513) 252-0777","https://jackcincinnati.com","1000 Broadway St, Cincinnati, OH 45202, Cincinnati, OH","Cincinnati","OH","24 Hours | 24 Hours","https://www.pokeratlas.com/poker-room/jack-cincinnati-casino/tournaments",No,"Scrape failed - needs retry"
"Jack Cleveland Casino","(216) 297-4545","https://jackentertainment.com/cleveland/poker","100 Public Square, Cleveland, OH 44113, Cleveland, OH","Cleveland","OH","24 Hours | 24 Hours","https://www.pokeratlas.com/poker-room/jack-cleveland-casino/tournaments",No,"URL verified - pending scrape"
"JACK Cleveland Casino","(216) 297-4777","https://jackcleveland.com","100 Public Sq, Cleveland, OH 44113, Cleveland, OH","Cleveland","OH","24 Hours | 24 Hours","https://www.pokeratlas.com/poker-room/jack-cleveland-casino/tournaments",No,"Scrape failed - needs retry"
"Youngstown Poker Room","(330) 759-1234","https://youngstownpoker.com","4035 Belmont Ave, Youngstown, OH 44505, Youngstown, OH","Youngstown","OH","Fri-Sat | Fri-Sat","https://www.pokeratlas.com/poker-room/youngstown-poker-room/tournaments",No,"URL needs verification"
"Bordertown Casino","(918) 666-7401","https://bordertowncasino.com","129 E Main St, Wyandotte, OK 74370, Wyandotte, OK","Wyandotte","OK","24 Hours | 24 Hours","https://www.pokeratlas.com/poker-room/bordertown-casino/tournaments",No,"URL needs verification"
"Buffalo Run Casino","(918) 542-7140","https://buffalorun.com","1000 Buffalo Run Blvd, Miami, OK 74354, Miami, OK","Miami","OK","24 Hours | 24 Hours","https://www.pokeratlas.com/poker-room/buffalo-run-casino/tournaments",No,"URL verified - pending scrape"
"Cherokee Casino Grove","(918) 786-1300","https://cherokeecasino.com","18050 Hwy 59, Grove, OK 74344, Grove, OK","Grove","OK","24 Hours | 24 Hours","https://www.pokeratlas.com/poker-room/cherokee-casino-grove/tournaments",No,"URL needs verification"
"Cherokee Casino South Coffeyville","(918) 255-4200","https://cherokeecasino.com","20450 S Hwy 169, S Coffeyville, OK 74072, S Coffeyville, OK","S Coffeyville","OK","24 Hours | 24 Hours","https://www.pokeratlas.com/poker-room/cherokee-casino-roland/tournaments",No,"Scrape failed - needs retry"
"Cherokee Casino Tahlequah","(918) 207-3600","https://cherokeecasino.com","16489 Hwy 62, Tahlequah, OK 74464, Tahlequah, OK","Tahlequah","OK","24 Hours | 24 Hours","https://www.pokeratlas.com/poker-room/cherokee-casino-tahlequah/tournaments",No,"URL verified - pending scrape"
"Cherokee Casino West Siloam Springs","(918) 422-6393","https://cherokeecasino.com/west-siloam-springs","2416 US-412, West Siloam Springs, OK 74338, West Siloam Springs, OK","West Siloam Springs","OK","Closed (Mon-Wed), 12p-5a (Thu) | 12p-5a (Fri-Sun)","https://www.pokeratlas.com/poker-room/cherokee-casino-west-siloam-springs/tournaments",No,"URL verified - pending scrape"
"Chisholm Trail Casino","(580) 255-1668","https://chisholmtrailcasino.com","7807 N Hwy 81, Duncan, OK 73533, Duncan, OK","Duncan","OK","24 Hours | 24 Hours","https://www.pokeratlas.com/poker-room/chisholm-trail-casino/tournaments",No,"URL needs verification"
"Choctaw Casino Durant","(580) 920-0160","https://choctawcasinos.com","4216 S Hwy 69/75, Durant, OK 74701, Durant, OK","Durant","OK","24 Hours | 24 Hours","https://www.pokeratlas.com/poker-room/choctaw-casino-resort-broken-bow/tournaments",No,"URL verified - pending scrape"
"Comanche Nation Casino","(580) 354-2000","https://comanchenationcasino.com","402 SE Interstate Dr, Lawton, OK 73502, Lawton, OK","Lawton","OK","24 Hours | 24 Hours","https://www.pokeratlas.com/poker-room/comanche-nation-casino/tournaments",No,"URL needs verification"
"Creek Nation Casino Muscogee","(918) 683-1825","https://creeknationcasino.com","3420 W Peak Blvd, Muskogee, OK 74401, Muscogee, OK","Muscogee","OK","24 Hours | 24 Hours","https://www.pokeratlas.com/poker-room/creek-nation-casino-bristow/tournaments",No,"Scrape failed - needs retry"
"Downstream Casino","(918) 919-6000","https://downstreamcasino.com","69300 E Nee Rd, Quapaw, OK 74363, Quapaw, OK","Quapaw","OK","24 Hours | 24 Hours","https://www.pokeratlas.com/poker-room/downstream-casino/tournaments",No,"URL needs verification"
"Downstream Casino Resort","(918) 919-6209","https://downstreamcasino.com/poker","69300 E Nee Rd, Quapaw, OK 74363, Quapaw, OK","Quapaw","OK","24 Hours | 24 Hours","https://www.pokeratlas.com/poker-room/downstream-casino-resort/tournaments",No,"Scrape failed - needs retry"
"FireLake Grand Casino","(405) 964-7263","https://firelakegrand.com","777 Grand Casino Blvd, Shawnee, OK 74804, Shawnee, OK","Shawnee","OK","24 Hours | 24 Hours","https://www.pokeratlas.com/poker-room/grand-casino-hotel-resort/tournaments",No,"Scrape failed - needs retry"
"First Council Casino","(580) 448-3015","https://firstcouncilcasino.com","12875 N Hwy 77, Newkirk, OK 74647, Newkirk, OK","Newkirk","OK","24 Hours | 24 Hours","https://www.pokeratlas.com/poker-room/first-council-casino-hotel/tournaments",No,"URL verified - pending scrape"
"Gold Mountain Casino","(580) 223-2300","https://goldmountaincasino.com","1410 Sam Noble Pkwy, Ardmore, OK 73401, Ardmore, OK","Ardmore","OK","24 Hours | 24 Hours","https://www.pokeratlas.com/poker-room/gold-mountain-casino/tournaments",No,"URL needs verification"
"Grand Casino Hotel Resort","(405) 964-7263","https://firelakegrand.com","777 Grand Casino Blvd, Shawnee, OK 74804, Shawnee, OK","Shawnee","OK","24 Hours | 24 Hours","https://www.pokeratlas.com/poker-room/grand-casino-hotel-resort/tournaments",No,"URL verified - pending scrape"
"Grand Lake Casino","(918) 786-8528","https://grandlakecasino.com","24701 S Hwy 125, Grove, OK 74344, Grove, OK","Grove","OK","24 Hours | 24 Hours","https://www.pokeratlas.com/poker-room/grand-lake-casino/tournaments",No,"URL needs verification"
"Hard Rock Hotel Casino Tulsa","(918) 384-7800","https://hardrockcasinotulsa.com","777 W Cherokee St, Catoosa, OK 74015, Catoosa, OK","Catoosa","OK","24 Hours | 24 Hours","https://www.pokeratlas.com/poker-room/hard-rock-hotel-casino-tulsa/tournaments",No,"URL verified - pending scrape"
"Hard Rock Tulsa","(918) 384-7800","https://hardrockcasinotulsa.com","777 W Cherokee St, Catoosa, OK 74015, Catoosa, OK","Catoosa","OK","24 Hours | 24 Hours","https://www.pokeratlas.com/poker-room/hard-rock-tulsa/tournaments",No,"URL needs verification"
"Indigo Sky Casino","(888) 992-7591","https://indigoskycasino.com","70220 US-60, Wyandotte, OK 74370, Wyandotte, OK","Wyandotte","OK","24 Hours | 24 Hours","https://www.pokeratlas.com/poker-room/indigo-sky-casino/tournaments",No,"URL verified - pending scrape"
"Iron Horse Bar Casino","(918) 287-0400","https://ironhorsebarcasino.com","315 E Main St, Pawhuska, OK 74056, Pawhuska, OK","Pawhuska","OK","24 Hours | 24 Hours","https://www.pokeratlas.com/poker-room/iron-horse-bar-casino/tournaments",No,"URL needs verification"
"Kickapoo Casino Shawnee","(405) 275-4040","https://kickapoocasino.com","25230 E Hardesty Rd, Shawnee, OK 74801, Shawnee, OK","Shawnee","OK","24 Hours | 24 Hours","https://www.pokeratlas.com/poker-room/kickapoo-casino-shawnee/tournaments",No,"URL needs verification"
"Lucky Star Casino Concho","(405) 262-7612","https://luckystar.com","7777 N Hwy 81, Concho, OK 73022, Concho, OK","Concho","OK","24 Hours | 24 Hours","https://www.pokeratlas.com/poker-room/lucky-star-casino-el-reno/tournaments",No,"Scrape failed - needs retry"
"Lucky Star Clinton","(580) 323-6599","https://luckystar.com","101 N Indian Hospital Rd, Clinton, OK 73601, Clinton, OK","Clinton","OK","24 Hours | 24 Hours","https://www.pokeratlas.com/poker-room/lucky-star-clinton/tournaments",No,"URL needs verification"
"Native Lights Casino","(580) 448-3500","https://nativelightscasino.com","12375 N Hwy 77, Newkirk, OK 74647, Newkirk, OK","Newkirk","OK","24 Hours | 24 Hours","https://www.pokeratlas.com/poker-room/native-lights-casino/tournaments",No,"URL needs verification"
"Newcastle Casino","(405) 387-5777","https://goldsby.com","4205 N 32nd St, Newcastle, OK 73065, Newcastle, OK","Newcastle","OK","24 Hours | 24 Hours","https://www.pokeratlas.com/poker-room/newcastle-gaming-center/tournaments",No,"URL verified - pending scrape"
"Osage Casino Bartlesville","(918) 335-3800","https://osagecasinos.com","222 Allen Rd, Bartlesville, OK 74003, Bartlesville, OK","Bartlesville","OK","24 Hours | 24 Hours","https://www.pokeratlas.com/poker-room/osage-casino-bartlesville/tournaments",No,"URL needs verification"
